Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,AcceptedCmpOverall,MntRegularProds,Marital_Status,Education,Kids,TotalPurchases,TotalCampaigns
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,6,2167,0,1,0,0,0,0,0,0,1,0,119,0,119,Married,Master,0,8,0
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,6,2225,0,1,0,0,0,0,0,0,1,0,446,0,446,Married,Master,2,16,0
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,6,2273,0,1,0,0,0,0,0,1,0,0,447,1,447,Married,Graduation,1,19,1
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,7,2721,0,0,0,1,0,1,0,0,0,0,338,0,338,Together,2n Cycle,1,17,0
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,6,2207,0,0,1,0,0,0,0,1,0,0,69,0,69,Single,Graduation,1,11,0
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,8,2787,0,0,0,1,0,0,0,0,0,1,945,0,945,Together,PhD,1,26,0
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,7,2654,0,0,0,1,0,0,0,1,0,0,1339,2,1339,Together,Graduation,0,21,3
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,7,2515,0,0,1,0,0,0,0,1,0,0,303,0,303,Single,Graduation,1,15,0
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,7,2449,0,0,1,0,0,0,0,1,0,0,18,0,18,Single,Graduation,3,4,0
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,7,2414,0,0,0,1,0,0,0,1,0,0,148,0,148,Together,Graduation,1,9,0
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,7,2472,0,0,1,0,0,0,0,1,0,0,1174,0,1174,Single,Graduation,0,18,0
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7,2522,0,0,1,0,0,0,0,0,1,0,8,0,8,Single,Master,3,4,0
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,8,2760,0,1,0,0,0,0,0,0,0,1,1673,0,1673,Married,PhD,0,27,0
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,6,2334,0,1,0,0,0,0,0,1,0,0,116,0,116,Married,Graduation,1,11,0
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,7,2583,1,0,0,0,0,0,0,0,0,1,1281,0,1281,Divorced,PhD,0,20,0
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,7,2387,0,0,0,1,0,0,0,1,0,0,60,0,60,Together,Graduation,3,9,0
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,7,2382,1,0,0,0,0,0,0,1,0,0,394,1,394,Divorced,Graduation,0,18,1
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,7,2464,1,0,0,0,0,0,0,1,0,0,257,1,257,Divorced,Graduation,0,12,1
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,7,2398,0,0,1,0,0,0,0,1,0,0,993,0,993,Single,Graduation,0,15,0
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,6,2283,0,0,0,1,0,0,0,1,0,0,69,0,69,Together,Graduation,2,9,0
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,6,2228,0,0,0,1,0,0,0,1,0,0,29,0,29,Together,Graduation,2,6,0
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2510,0,1,0,0,0,0,0,1,0,0,41,0,41,Married,Graduation,1,7,0
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,6,2228,0,1,0,0,0,0,0,1,0,0,121,0,121,Married,Graduation,2,8,0
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,6,2309,0,0,0,1,0,0,0,0,0,1,87,0,87,Together,PhD,2,8,0
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,6,2245,0,0,1,0,0,0,0,1,0,0,71,1,71,Single,Graduation,1,7,1
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,8,2814,0,1,0,0,0,0,0,0,0,1,1809,0,1809,Married,PhD,1,28,0
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,7,2719,0,1,0,0,0,0,0,0,0,1,1207,2,1207,Married,PhD,0,25,3
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,6,2196,0,1,0,0,0,0,0,0,0,1,43,0,43,Married,PhD,2,7,0
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,6,2164,0,0,0,1,0,0,0,1,0,0,9,0,9,Together,Graduation,3,4,0
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,6,2369,0,1,0,0,0,1,0,0,0,0,755,1,755,Married,2n Cycle,0,25,1
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,6,2208,0,1,0,0,0,0,0,0,0,1,184,0,184,Married,PhD,1,10,0
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,6,2209,0,1,0,0,0,1,0,0,0,0,48,0,48,Married,2n Cycle,1,9,0
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,7,2433,0,1,0,0,0,0,0,0,1,0,892,0,892,Married,Master,0,24,0
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,6,2317,0,1,0,0,0,0,0,0,1,0,54,0,54,Married,Master,1,6,0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2173,0,1,0,0,0,0,1,0,0,0,33,0,33,Married,Basic,0,6,0
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,7,2730,0,1,0,0,0,0,0,1,0,0,43,0,43,Married,Graduation,1,5,0
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,6,2272,0,0,1,0,0,0,0,0,0,1,37,0,37,Single,PhD,1,7,0
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,7,2490,0,1,0,0,0,0,0,1,0,0,491,0,491,Married,Graduation,1,18,0
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,7,2626,0,1,0,0,0,0,0,1,0,0,1566,0,1566,Married,Graduation,0,24,0
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2650,0,1,0,0,0,0,0,0,0,1,64,0,64,Married,PhD,2,7,0
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,8,2817,0,0,0,1,0,0,1,0,0,0,44,1,44,Together,Basic,1,5,1
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,7,2567,0,0,0,1,0,0,0,0,0,1,1180,0,1180,Together,PhD,0,28,0
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,7,2554,0,1,0,0,0,0,0,1,0,0,69,0,69,Married,Graduation,1,8,0
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,7,2655,0,1,0,0,0,0,0,1,0,0,303,0,303,Married,Graduation,2,16,0
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,6,2341,0,1,0,0,0,0,0,1,0,0,24,0,24,Married,Graduation,2,6,0
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,6,2206,0,1,0,0,0,0,0,0,1,0,826,0,826,Married,Master,0,23,0
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,7,2442,0,1,0,0,0,0,0,1,0,0,1549,1,1549,Married,Graduation,0,17,1
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,7,2687,0,1,0,0,0,0,0,1,0,0,1098,0,1098,Married,Graduation,0,17,0
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,6,2249,0,0,1,0,0,0,0,0,0,1,184,1,184,Single,PhD,2,15,2
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,6,2159,1,0,0,0,0,0,0,1,0,0,496,1,496,Divorced,Graduation,1,19,1
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,6,2361,0,0,1,0,0,0,0,1,0,0,1203,0,1203,Single,Graduation,0,18,0
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,7,2417,1,0,0,0,0,0,0,1,0,0,1096,0,1096,Divorced,Graduation,1,29,0
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,8,2763,0,0,0,1,0,0,0,0,0,1,1182,3,1182,Together,PhD,0,26,4
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,7,2506,0,0,1,0,0,0,0,0,0,1,35,0,35,Single,PhD,2,6,0
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,8,2755,0,0,1,0,0,0,0,0,1,0,20,1,20,Single,Master,0,4,2
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,6,2362,0,0,0,1,0,0,0,1,0,0,39,1,39,Together,Graduation,1,5,1
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,7,2571,1,0,0,0,0,0,0,0,1,0,272,0,272,Divorced,Master,2,17,0
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2180,0,1,0,0,0,0,0,1,0,0,61,0,61,Married,Graduation,1,6,0
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,8,2816,1,0,0,0,0,0,0,1,0,0,1612,1,1612,Divorced,Graduation,1,29,2
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,7,2614,0,0,0,1,0,0,0,1,0,0,233,0,233,Together,Graduation,1,15,0
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,6,2262,0,0,0,1,0,0,0,1,0,0,1089,0,1089,Together,Graduation,0,20,0
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,8,2791,0,1,0,0,0,0,0,0,0,1,254,0,254,Married,PhD,2,19,0
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,7,2683,0,0,0,1,0,0,0,0,1,0,497,0,497,Together,Master,2,26,0
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,7,2580,0,1,0,0,0,0,0,1,0,0,1144,0,1144,Married,Graduation,0,17,0
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,6,2248,0,1,0,0,0,0,0,1,0,0,393,0,393,Married,Graduation,1,20,0
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,6,2207,0,0,1,0,0,1,0,0,0,0,16,0,16,Single,2n Cycle,3,4,0
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,7,2385,0,1,0,0,0,0,0,0,1,0,1599,2,1599,Married,Master,0,25,2
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,7,2461,0,0,0,0,1,0,0,0,1,0,219,0,219,Widow,Master,1,12,0
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,8,2751,0,0,0,1,0,0,0,1,0,0,1092,0,1092,Together,Graduation,1,28,0
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,6,2238,0,0,0,1,0,1,0,0,0,0,96,0,96,Together,2n Cycle,1,7,0
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,7,2386,0,1,0,0,0,0,0,1,0,0,1037,0,1037,Married,Graduation,0,16,0
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,6,2235,0,0,0,1,0,0,0,0,0,1,700,0,700,Together,PhD,2,22,0
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,7,2699,0,1,0,0,0,0,0,0,0,1,182,0,182,Married,PhD,1,13,0
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,8,2818,1,0,0,0,0,0,0,1,0,0,1153,0,1153,Divorced,Graduation,1,32,0
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,7,2619,0,0,0,1,0,0,0,1,0,0,150,0,150,Together,Graduation,1,12,0
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,8,2771,0,0,0,1,0,0,0,1,0,0,394,0,394,Together,Graduation,1,16,0
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,7,2726,1,0,0,0,0,0,0,1,0,0,1011,0,1011,Divorced,Graduation,1,18,0
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,8,2849,0,1,0,0,0,0,0,0,0,1,1736,0,1736,Married,PhD,0,17,0
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,6,2292,0,0,0,1,0,0,0,0,0,1,17,0,17,Together,PhD,1,4,0
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,7,2625,0,0,1,0,0,0,0,1,0,0,394,0,394,Single,Graduation,2,23,1
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,7,2699,1,0,0,0,0,1,0,0,0,0,1561,1,1561,Divorced,2n Cycle,1,14,1
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,7,2569,0,0,0,1,0,0,0,1,0,0,19,0,19,Together,Graduation,1,4,0
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,6,2233,0,0,1,0,0,0,0,1,0,0,15,0,15,Single,Graduation,0,5,0
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,7,2622,0,1,0,0,0,0,0,0,0,1,1085,0,1085,Married,PhD,1,29,0
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,6,2361,0,1,0,0,0,1,0,0,0,0,48,0,48,Married,2n Cycle,1,8,0
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,6,2366,0,0,0,1,0,0,0,0,1,0,22,0,22,Together,Master,1,5,0
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,7,2427,0,0,1,0,0,0,0,0,0,1,594,0,594,Single,PhD,1,19,0
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,6,2344,0,0,1,0,0,0,0,1,0,0,37,0,37,Single,Graduation,1,11,0
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,7,2403,0,0,0,0,1,0,0,1,0,0,2068,1,2068,Widow,Graduation,0,22,1
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,7,2712,0,0,0,1,0,0,0,1,0,0,971,0,971,Together,Graduation,1,16,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,7,2492,0,0,1,0,0,0,0,1,0,0,25,0,25,Single,Graduation,1,5,0
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,6,2372,0,1,0,0,0,0,0,1,0,0,1446,1,1446,Married,Graduation,0,22,2
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,8,2840,0,1,0,0,0,0,0,1,0,0,950,0,950,Married,Graduation,1,31,0
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,6,2183,0,1,0,0,0,0,0,0,0,1,16,0,16,Married,PhD,2,6,0
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,7,2564,0,1,0,0,0,0,0,1,0,0,1610,3,1610,Married,Graduation,1,16,4
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,7,2695,0,1,0,0,0,0,0,1,0,0,1313,0,1313,Married,Graduation,1,21,0
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,8,2826,0,1,0,0,0,0,0,0,0,1,1954,0,1954,Married,PhD,0,20,0
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,8,2767,0,0,0,1,0,0,0,0,1,0,1461,0,1461,Together,Master,1,25,0
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2445,0,0,1,0,0,0,0,0,1,0,51,0,51,Single,Master,1,7,0
29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,7,2404,0,0,1,0,0,0,0,1,0,0,15,0,15,Single,Graduation,1,6,0
102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,7,2609,1,0,0,0,0,0,0,1,0,0,964,4,964,Divorced,Graduation,0,29,5
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,8,2804,0,0,0,1,0,1,0,0,0,0,185,0,185,Together,2n Cycle,0,11,0
75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,8,2828,0,0,0,1,0,0,0,1,0,0,1118,0,1118,Together,Graduation,2,26,0
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,8,2783,0,0,1,0,0,0,0,0,0,1,32,0,32,Single,PhD,1,6,0
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,8,2780,0,0,0,1,0,0,0,0,0,1,1080,1,1080,Together,PhD,1,19,1
45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,8,2774,0,0,1,0,0,0,0,1,0,0,310,0,310,Single,Graduation,1,16,0
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,7,2549,0,0,1,0,0,0,0,1,0,0,34,0,34,Single,Graduation,2,10,0
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,6,2362,0,0,1,0,0,0,0,0,0,1,15,0,15,Single,PhD,3,4,0
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,8,2786,1,0,0,0,0,0,0,1,0,0,18,1,18,Divorced,Graduation,1,6,2
69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,7,2562,1,0,0,0,0,0,0,0,0,1,821,0,821,Divorced,PhD,2,25,0
44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,6,2171,0,1,0,0,0,0,0,0,1,0,268,0,268,Married,Master,1,15,0
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,8,2742,0,1,0,0,0,0,0,0,0,1,20,0,20,Married,PhD,1,4,0
43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,7,2670,0,0,0,1,0,0,0,0,1,0,255,0,255,Together,Master,2,17,1
38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,7,2631,0,1,0,0,0,0,0,0,1,0,70,0,70,Married,Master,2,11,0
80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,6,2162,0,1,0,0,0,0,0,1,0,0,1254,1,1254,Married,Graduation,0,19,1
38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,8,2781,0,1,0,0,0,0,0,0,0,1,115,1,115,Married,PhD,2,11,2
72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,7,2534,0,1,0,0,0,0,0,1,0,0,865,0,865,Married,Graduation,0,13,0
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,7,2427,0,0,0,1,0,0,0,1,0,0,46,0,46,Together,Graduation,1,8,0
69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,8,2804,0,0,1,0,0,0,0,1,0,0,1489,0,1489,Single,Graduation,0,14,1
31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,6,2260,0,0,1,0,0,0,0,0,1,0,54,0,54,Single,Master,1,10,0
61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,6,2304,0,0,0,1,0,0,0,0,0,1,218,0,218,Together,PhD,1,12,0
29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,6,2243,0,1,0,0,0,0,0,1,0,0,44,0,44,Married,Graduation,2,10,0
33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,7,2667,1,0,0,0,0,0,0,1,0,0,89,0,89,Divorced,Graduation,2,9,0
66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,7,2445,0,0,0,1,0,0,0,0,0,1,763,0,763,Together,PhD,1,23,0
60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,7,2687,0,0,1,0,0,0,0,1,0,0,795,0,795,Single,Graduation,0,23,1
77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,6,2219,0,0,0,1,0,0,0,0,1,0,803,0,803,Together,Master,0,12,0
69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,7,2612,0,0,1,0,0,0,0,0,0,1,871,1,871,Single,PhD,0,17,2
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,7,2593,1,0,0,0,0,0,0,0,1,0,777,0,777,Divorced,Master,1,22,0
24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,7,2662,0,1,0,0,0,0,1,0,0,0,85,0,85,Married,Basic,1,10,0
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,8,2771,0,0,0,1,0,0,0,1,0,0,394,0,394,Together,Graduation,1,16,0
37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,8,2826,0,0,0,1,0,0,0,1,0,0,289,0,289,Together,Graduation,0,13,0
65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,6,2279,0,0,0,1,0,0,0,0,0,1,395,0,395,Together,PhD,1,15,0
44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,6,2232,0,1,0,0,0,0,0,0,1,0,34,0,34,Married,Master,2,7,0
30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,7,2511,0,1,0,0,0,0,0,1,0,0,50,0,50,Married,Graduation,1,7,0
75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,7,2675,0,0,0,1,0,0,0,1,0,0,856,0,856,Together,Graduation,0,23,0
50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,7,2696,0,0,0,1,0,0,0,0,1,0,724,0,724,Together,Master,2,33,0
79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,6,2207,0,0,0,0,1,0,0,1,0,0,1450,0,1450,Widow,Graduation,0,22,0
35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,7,2540,1,0,0,0,0,0,0,0,1,0,339,0,339,Divorced,Master,0,16,0
32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,7,2519,0,0,0,1,0,1,0,0,0,0,40,1,40,Together,2n Cycle,0,5,1
38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,6,2343,0,0,0,1,0,0,0,1,0,0,123,0,123,Together,Graduation,1,10,0
82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,8,2765,0,1,0,0,0,0,0,1,0,0,1716,1,1716,Married,Graduation,0,19,1
